id_country,name,region,incomeLevel,year,female,male,gdp_pc_2010
SGP,Singapore,EAS,HIC,2017,8207.61,8695.335,59414.6549459103
SGP,Singapore,EAS,HIC,2018,8849.744,9369.665,61216.1250918658
SGP,Singapore,EAS,HIC,2019,8806.871,9525.742,61333.6563161696
SGP,Singapore,EAS,HIC,2020,9139.224,9395.681,59144.3539186758
SGP,Singapore,EAS,HIC,2021,8736.326,9420.047,67638.6459886659
SLV,El Salvador,LCN,UMC,2013,1610.167,1723.294,3665.1547327058
SLV,El Salvador,LCN,UMC,2014,1333.611,1516.206,3713.94992016222
SLV,El Salvador,LCN,UMC,2015,1497.921,1612.72,3790.34089108162
SLV,El Salvador,LCN,UMC,2016,1213.753,1316.513,3875.84691357954
SLV,El Salvador,LCN,UMC,2017,1395.12,1403.371,3954.84014277572
SLV,El Salvador,LCN,UMC,2018,1403.486,1355.602,4046.16291720583
SLV,El Salvador,LCN,UMC,2019,1352.293,1584.511,4143.11437097867
SLV,El Salvador,LCN,UMC,2020,114.4,80.309,3808.53195436409
SLV,El Salvador,LCN,UMC,2021,2175.618,2391.073,4247.54750394978
SLV,El Salvador,LCN,UMC,2022,2427.263,2310.617,4349.40019721335
SRB,Serbia,ECS,UMC,2013,1213.996,1201.099,5793.33614236087
SRB,Serbia,ECS,UMC,2014,2221.816,2020.988,5716.5404784933
SRB,Serbia,ECS,UMC,2015,3589.372,2694.843,5820.3215576888
SRB,Serbia,ECS,UMC,2016,2727.343,2461.389,6024.95753018527
SRB,Serbia,ECS,UMC,2017,2588.666,2174.729,6200.26060347164
SRB,Serbia,ECS,UMC,2018,2297.282,2162.027,6524.0796846826
SRB,Serbia,ECS,UMC,2019,2550.842,2584.305,6870.75746352687
SRB,Serbia,ECS,UMC,2020,1948.716,2011.205,6850.96677811138
SRB,Serbia,ECS,UMC,2021,1877.026,2279.541,7465.67530944906
SRB,Serbia,ECS,UMC,2022,1999.806,2774.075,7857.40327149497
SUR,Suriname,LCN,UMC,2016,1167.719,1963.623,8293.31553031406
SVK,Slovak Republic,ECS,HIC,2011,2059.947,2866.683,14950.8735594537
SVK,Slovak Republic,ECS,HIC,2012,2163.764,3206.491,15159.6571004823
SVK,Slovak Republic,ECS,HIC,2013,2107.662,3149.713,15249.8825237603
SVK,Slovak Republic,ECS,HIC,2014,2636.162,3531.552,15647.6491148855
SVK,Slovak Republic,ECS,HIC,2015,2591.934,3391.707,16442.0760860018
SVK,Slovak Republic,ECS,HIC,2016,2410.784,3191.363,16740.7414999051
SVK,Slovak Republic,ECS,HIC,2017,2426.236,2831.363,17195.2888048325
SVK,Slovak Republic,ECS,HIC,2018,3137.115,4457.19,17869.0149419565
SVK,Slovak Republic,ECS,HIC,2019,2511.953,3007.706,18250.9802872053
SVK,Slovak Republic,ECS,HIC,2020,2693.365,3360.994,17763.8564029317
SVK,Slovak Republic,ECS,HIC,2021,2872.601,3584.965,18821.1163135169
SVK,Slovak Republic,ECS,HIC,2022,2603.421,3565.427,18959.6818363057
SVN,Slovenia,ECS,HIC,2011,4440.644,4959.542,20535.4157335883
SVN,Slovenia,ECS,HIC,2012,5044.482,5697.072,19894.8697893882
SVN,Slovenia,ECS,HIC,2013,4972.161,5856.594,19704.2184304723
SVN,Slovenia,ECS,HIC,2014,5264.84,6073.83,20228.7077025728
SVN,Slovenia,ECS,HIC,2015,5163.19,5735.079,20697.2748530619
SVN,Slovenia,ECS,HIC,2016,4591.316,5490.612,21309.7120251737
SVN,Slovenia,ECS,HIC,2017,4797.106,5216.877,22397.7638081191
SVN,Slovenia,ECS,HIC,2018,5193.828,6035.98,23293.9665948387
SVN,Slovenia,ECS,HIC,2019,5902.396,6574.437,23943.1796396034
SVN,Slovenia,ECS,HIC,2020,6098.005,6744.453,22811.8052853002
SVN,Slovenia,ECS,HIC,2021,5742.37,6933.325,24659.2499013385
SVN,Slovenia,ECS,HIC,2022,6398.467,7840.299,25276.9355802471
SWE,Sweden,ECS,HIC,2011,2489.369,3298.372,49355.6899419737
SWE,Sweden,ECS,HIC,2012,3231.308,4102.956,48788.8671231037
SWE,Sweden,ECS,HIC,2013,3240.359,4092.474,48927.5973053354
SWE,Sweden,ECS,HIC,2014,3541.71,4428.296,49556.7005007699
SWE,Sweden,ECS,HIC,2015,4954.605,6443.193,51197.9529341175
SWE,Sweden,ECS,HIC,2016,4679.504,6704.341,51746.6969632478
SWE,Sweden,ECS,HIC,2017,4315.175,6138.292,51985.932464245
SWE,Sweden,ECS,HIC,2018,4412.708,5811.45,52363.3829181296
SWE,Sweden,ECS,HIC,2019,5345.182,6365.999,53156.8613091273
SWE,Sweden,ECS,HIC,2020,4892.313,6517.178,51715.78104096
SWE,Sweden,ECS,HIC,2021,4756.574,6154.983,54458.3535600817
SWE,Sweden,ECS,HIC,2022,7477.318,8857.358,54878.2919511876
SWZ,Eswatini,SSF,LMC,2016,1650.121,1977.659,3492.83223049081
SWZ,Eswatini,SSF,LMC,2021,1758.826,2549.345,3621.25805750801
TCD,Chad,SSF,LIC,2018,,933.12,631.014596004206
TGO,Togo,SSF,LIC,2011,,1039.459,663.963778088896
TGO,Togo,SSF,LIC,2015,399.517,988.982,751.052405084336
TGO,Togo,SSF,LIC,2017,,538.084,774.276909071917
TGO,Togo,SSF,LIC,2022,304.068,707.889,862.763712696128
THA,Thailand,EAS,UMC,2011,2466.869,2192.624,5070.23740191942
THA,Thailand,EAS,UMC,2012,2560.767,2018.383,5403.87846036273
THA,Thailand,EAS,UMC,2013,2910.39,2475.942,5516.61164164135
THA,Thailand,EAS,UMC,2014,2539.514,2412.717,5541.46599361845
THA,Thailand,EAS,UMC,2015,2030.305,1911.343,5688.85335397884
THA,Thailand,EAS,UMC,2016,2707.63,2611.6,5857.78052935926
THA,Thailand,EAS,UMC,2017,2543.305,2418.492,6076.74307700082
THA,Thailand,EAS,UMC,2018,2672.979,2508.448,6314.19948412043
THA,Thailand,EAS,UMC,2019,2781.03,2567.421,6434.53770518034
THA,Thailand,EAS,UMC,2020,2829.154,2697.01,6035.18627737077
THA,Thailand,EAS,UMC,2021,2720.281,2645.206,6122.49238460162
THA,Thailand,EAS,UMC,2022,2871.398,2765.104,6272.57590996341
TLS,Timor-Leste,EAS,LMC,2013,804.75,746.07,1281.92864092574
TLS,Timor-Leste,EAS,LMC,2016,1552.05,780.319,1333.6585468432
TLS,Timor-Leste,EAS,LMC,2021,302.832,459.974,2015.69270191369
TON,Tonga,EAS,UMC,2018,1261.698,1252.919,4590.84205874676
TON,Tonga,EAS,UMC,2021,1091.448,981.855,4683.2992269484
TUN,Tunisia,MEA,LMC,2019,1495.694,1676.769,4154.95861594283
TUR,Turkiye,ECS,UMC,2012,2262.377,2122.218,9519.81508910914
TUR,Turkiye,ECS,UMC,2013,2241.417,2212.712,10195.8475785153
TUR,Turkiye,ECS,UMC,2014,2428.905,2371.408,10556.1170411504
TUR,Turkiye,ECS,UMC,2015,2472.2,2411.185,11049.9951100942
TUR,Turkiye,ECS,UMC,2016,2601.397,2497.808,11264.6145749335
TUR,Turkiye,ECS,UMC,2017,2510.952,2404.389,11953.6664174026
TUR,Turkiye,ECS,UMC,2018,2398.992,2436.336,12148.2931275476
TUR,Turkiye,ECS,UMC,2019,2622.233,2568.131,12073.8690708145
TUR,Turkiye,ECS,UMC,2020,2390.95,2449.561,12179.6626536773
TUR,Turkiye,ECS,UMC,2021,2176.14,2315.653,13449.9291299333
TUR,Turkiye,ECS,UMC,2022,2403.012,2489.073,14055.1031460453
TZA,Tanzania,SSF,LMC,2014,1078.876,1116.946,913.811218261719
TZA,Tanzania,SSF,LMC,2020,1578.573,1383.821,1041.25964355469
UGA,Uganda,SSF,LIC,2012,,1215.345,823.580468285493
UGA,Uganda,SSF,LIC,2014,1656.611,3226.132,845.978664791099
UGA,Uganda,SSF,LIC,2017,607.71,969.565,871.093880017151
UGA,Uganda,SSF,LIC,2019,,1330.661,920.939101515671
UGA,Uganda,SSF,LIC,2021,904.25,3078.362,919.401675217265
UKR,Ukraine,ECS,UMC,2012,1165.142,1441.419,2426.92944335938
UKR,Ukraine,ECS,UMC,2016,1059.702,1373.235,2156.0830078125
URY,Uruguay,LCN,HIC,2011,2479.469,3969.553,15443.9961926395
URY,Uruguay,LCN,HIC,2012,2313.106,3503.521,15949.3176985435
URY,Uruguay,LCN,HIC,2013,2493.656,3741.441,16639.4054750651
URY,Uruguay,LCN,HIC,2014,2528.372,3887.688,17122.0364563225
URY,Uruguay,LCN,HIC,2015,2753.861,3880.659,17125.9016800298
URY,Uruguay,LCN,HIC,2016,2117.457,2559.107,17357.2349882717
URY,Uruguay,LCN,HIC,2017,2769.891,3795.187,17611.6036681064
URY,Uruguay,LCN,HIC,2018,2675.494,3999.761,17608.9441264801
URY,Uruguay,LCN,HIC,2019,2960.844,4114.415,17758.4384253485
URY,Uruguay,LCN,HIC,2020,2789.946,3818.306,16439.3140406635
USA,United States,NAC,HIC,2011,4880.108,6537.865,53259.2552138539
USA,United States,NAC,HIC,2012,4972.023,6516.776,54080.2286497215
USA,United States,NAC,HIC,2013,5200.598,6691.242,54844.2425797154
USA,United States,NAC,HIC,2014,5232.68,6688.677,55817.5632471958
USA,United States,NAC,HIC,2015,5350.152,6786.86,57040.2082136605
USA,United States,NAC,HIC,2016,5446.556,6999.432,57658.6708825722
USA,United States,NAC,HIC,2017,5565.641,7158.91,58703.1440780161
USA,United States,NAC,HIC,2018,5730.377,7249.952,60127.2102762459
USA,United States,NAC,HIC,2019,5953.182,7406.968,61400.5481543687
USA,United States,NAC,HIC,2020,6165.344,7584.896,59493.1459820135
USA,United States,NAC,HIC,2021,6186.44,7675.407,62996.2893837444
USA,United States,NAC,HIC,2022,6627.576,8047.647,64342.1179383761
UZB,Uzbekistan,ECS,LMC,2021,1125.178,1167.027,3442.72484450189
UZB,Uzbekistan,ECS,LMC,2022,1764.966,2224.32,3576.71552716
VNM,Viet Nam,EAS,LMC,2011,589.491,648.941,2132.90453762087
VNM,Viet Nam,EAS,LMC,2012,803.624,786.437,2224.11404253256
VNM,Viet Nam,EAS,LMC,2013,875.642,875.204,2320.08431444934
VNM,Viet Nam,EAS,LMC,2014,863.612,952.512,2439.28655744423
VNM,Viet Nam,EAS,LMC,2015,1098.812,1160.403,2577.56885340113
VNM,Viet Nam,EAS,LMC,2016,1120.524,1229.698,2715.57887431272
VNM,Viet Nam,EAS,LMC,2017,1079.699,1207.809,2868.13680013379
VNM,Viet Nam,EAS,LMC,2018,1101.57,1274.778,3048.28327602145
VNM,Viet Nam,EAS,LMC,2019,1244.053,1507.398,3241.07648966529
VNM,Viet Nam,EAS,LMC,2020,1349.768,1521.272,3303.16949807493
VNM,Viet Nam,EAS,LMC,2021,1268.803,1470.145,3358.21734764714
VNM,Viet Nam,EAS,LMC,2022,1498.109,1742.364,3603.86454848348
WSM,Samoa,EAS,LMC,2012,1750.688,1660.458,4007.91092846814
WSM,Samoa,EAS,LMC,2017,1345.685,1540.063,4393.37316255965
WSM,Samoa,EAS,LMC,2022,1682.828,2171.551,3710.62462714769
ZAF,South Africa,SSF,UMC,2011,2721.832,3879.217,6067.12482726885
ZAF,South Africa,SSF,UMC,2012,3180.396,3831.233,6121.55783860713
ZAF,South Africa,SSF,UMC,2013,4414.199,4944.808,6170.87670863373
ZAF,South Africa,SSF,UMC,2018,2709.768,2495.838,6117.2701406047
ZAF,South Africa,SSF,UMC,2019,2761.836,2554.698,6032.82972598668
ZAF,South Africa,SSF,UMC,2020,1322.43,1813.132,5569.58483319272
ZMB,Zambia,SSF,LMC,2017,1649.082,4424.308,1308.76829240086
ZMB,Zambia,SSF,LMC,2018,1244.232,1220.373,1321.25045711573
ZMB,Zambia,SSF,LMC,2019,1002.361,1431.517,1301.18132976178
ZMB,Zambia,SSF,LMC,2020,884.295,972.207,1228.73500113195
ZMB,Zambia,SSF,LMC,2021,1228.947,1234.496,1269.10821808895
ZMB,Zambia,SSF,LMC,2022,861.76,1083.54,1298.8480495593
ZWE,Zimbabwe,SSF,LMC,2021,484.57,424.397,1305.22011277711
ZWE,Zimbabwe,SSF,LMC,2022,352.155,476.922,1361.91453034818
